seed,labeled_count,random_val_accuracy,random_val_weighted_f1,random_val_macro_f1,random_val_macro_precision,random_val_macro_recall,random_val_balanced_accuracy,random_val_mcc,random_val_f1_class_0,random_val_f1_class_1,random_val_f1_class_2,random_val_f1_class_3,random_test_accuracy,random_test_weighted_f1,random_test_macro_f1,random_test_macro_precision,random_test_macro_recall,random_test_balanced_accuracy,random_test_mcc,random_test_f1_class_0,random_test_f1_class_1,random_test_f1_class_2,random_test_f1_class_3,uncertainty_val_accuracy,uncertainty_val_weighted_f1,uncertainty_val_macro_f1,uncertainty_val_macro_precision,uncertainty_val_macro_recall,uncertainty_val_balanced_accuracy,uncertainty_val_mcc,uncertainty_val_f1_class_0,uncertainty_val_f1_class_1,uncertainty_val_f1_class_2,uncertainty_val_f1_class_3,uncertainty_test_accuracy,uncertainty_test_weighted_f1,uncertainty_test_macro_f1,uncertainty_test_macro_precision,uncertainty_test_macro_recall,uncertainty_test_balanced_accuracy,uncertainty_test_mcc,uncertainty_test_f1_class_0,uncertainty_test_f1_class_1,uncertainty_test_f1_class_2,uncertainty_test_f1_class_3,dataset,model_name,batch_size,epochs,learning_rate,initial_labeled,samples_per_iteration,num_iterations,pool_size,annotator_noise
42,350,0.8281812538795779,0.8204700668350647,0.43008128607366686,0.4554557901971601,0.42401602759745466,0.42401602759745466,0.449244167273909,0.9048596851471595,0.5505902192242833,0.2648752399232246,0.0,0.8232373386295928,0.8159666575258545,0.4107280594984933,0.42374595590242325,0.4109596347565791,0.4109596347565791,0.4401064894774431,0.9044712345490615,0.542584129621936,0.1958568738229755,0.0,0.8254500310366232,0.8206716026574713,0.4309720261409557,0.442889474898761,0.4328819486723208,0.4328819486723208,0.4599422887746547,0.9025964049777232,0.5694668820678513,0.2518248175182482,0.0,0.8228649453823237,0.8183568204174777,0.41938517980169826,0.42327937661261905,0.4254067572705546,0.4254067572705546,0.45587764714560663,0.9018008311528398,0.5736122284794851,0.20212765957446807,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,360,0.8336436995654872,0.8232498756935509,0.4254941065062017,0.47023419171984254,0.41720028147819205,0.41720028147819205,0.45693262059798795,0.9082242566391768,0.5611940298507463,0.23255813953488372,0.0,0.8264647467725919,0.8173877670949302,0.4131646969002432,0.4402878631606107,0.4106868973535285,0.4106868973535285,0.44325257095449944,0.9051094890510949,0.5479566305254379,0.19959266802443992,0.0,0.8630664183736809,0.8400276752231345,0.4450833332544052,0.5508733743279243,0.40591541735959624,0.40591541735959624,0.49948899367559324,0.9249945648235379,0.5665914221218962,0.28874734607218683,0.0,0.8584905660377359,0.8357224595598847,0.4281263777844112,0.5073834668502196,0.396560316592004,0.396560316592004,0.48416113888446566,0.9230881070078512,0.5685840707964602,0.22083333333333333,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,370,0.8536312849162011,0.8309824266153784,0.4261405990595503,0.5238322247697744,0.3950620950689233,0.3950620950689233,0.4669107881267702,0.9203178537581104,0.5437100213219617,0.24053452115812918,0.0,0.8480635551142006,0.8256418071402976,0.4132868396903795,0.4867571847191461,0.3873684437409258,0.3873684437409258,0.4487102961640196,0.9183777858969675,0.5274261603375527,0.20734341252699784,0.0,0.8199875853507138,0.8170919110118608,0.43112925779419703,0.43175566253109854,0.4340644630333944,0.4340644630333944,0.4441484340709616,0.9003610662979181,0.5493955814922884,0.2747603833865815,0.0,0.8136792452830188,0.8119814632496567,0.41731315998922636,0.4128686532892025,0.42424833000541434,0.42424833000541434,0.4321700589526621,0.8965464076472403,0.5525227460711332,0.22018348623853212,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,380,0.8451893234016139,0.8300909355185018,0.4310429971759288,0.46609587999228846,0.41141396721458173,0.41141396721458173,0.46228639865738613,0.9164256581386726,0.5568238213399503,0.25092250922509224,0.0,0.8370158887785502,0.8226998086603077,0.4151948281867674,0.440182081630221,0.40031152576464546,0.40031152576464546,0.4392822382978138,0.9129593810444874,0.5367286973555337,0.2110912343470483,0.0,0.8505276225946617,0.8361774250350793,0.43997991636965794,0.47279141286788073,0.41970489621906487,0.41970489621906487,0.47800375616763363,0.9213267341360715,0.565008025682183,0.27358490566037735,0.0,0.8465739821251241,0.8340701509079259,0.43430275927590906,0.45855042715021843,0.417895149428736,0.417895149428736,0.4724048831038318,0.9186659734086013,0.5755544094894275,0.24299065420560748,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,390,0.8443202979515829,0.8280640359394613,0.422872379608783,0.4581620748493812,0.4037042333764765,0.4037042333764765,0.45066892939086634,0.9204152249134948,0.5180255130338325,0.2530487804878049,0.0,0.8375124131082423,0.8216967251719981,0.40838243622240084,0.4377242813344913,0.3915753342575637,0.3915753342575637,0.42955544770682225,0.9167527675276753,0.5078676071622354,0.20890937019969277,0.0,0.8604593420235879,0.8406261444464644,0.4439836271937353,0.507731671843315,0.4120368933445069,0.4120368933445069,0.4968699760175769,0.9259259259259259,0.5673998871968415,0.2826086956521739,0.0,0.8535253227408143,0.8344537811317988,0.42661197766583536,0.4747694691351441,0.40107496741053417,0.40107496741053417,0.4754115344158024,0.922806503588692,0.5602179836512261,0.22342342342342342,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,400,0.817008069522036,0.8131106515021239,0.4270496767021256,0.5799692225697377,0.42732116927561065,0.42732116927561065,0.4451882405130734,0.898060128294304,0.54406714994277,0.2375,0.02857142857142857,0.8084657398212513,0.8052777879951504,0.40345437062015094,0.42098095121766327,0.41256280692724445,0.41256280692724445,0.4260983579071518,0.8935411335969605,0.531521328803322,0.18875502008032127,0.0,0.8643078833022967,0.8446447804544258,0.44812835031868564,0.5237664745311323,0.41566595740033774,0.41566595740033774,0.513413062098799,0.9262265116619142,0.5998934469898775,0.26639344262295084,0.0,0.8603525322740815,0.8418868670216034,0.4403826417940599,0.4997244979806474,0.4137508858644485,0.4137508858644485,0.5043146927926473,0.9240943493276508,0.6030927835051546,0.23434343434343435,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,410,0.8502793296089386,0.831375745674996,0.42875533970186674,0.47652296316893195,0.40302534320629235,0.40302534320629235,0.4629943005978079,0.9210603397773872,0.5370165745856353,0.2569444444444444,0.0,0.8442154915590864,0.8271948044763658,0.4192204580724916,0.4554245397561124,0.39842379604339745,0.39842379604339745,0.4480551714217851,0.9184138895019496,0.532608695652174,0.22585924713584288,0.0,0.8653010552451893,0.8471601108231687,0.45665568883610075,0.5320869841927653,0.42367735977841814,0.42367735977841814,0.520606962453902,0.9267434186404634,0.606600314300681,0.29327902240325865,0.0,0.8607249255213505,0.8435811180566652,0.44942603577886864,0.5260510923340298,0.4207898144657265,0.4207898144657265,0.5094936054355208,0.924766045243534,0.6084306754697816,0.2388663967611336,0.02564102564102564,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,420,0.8538795779019243,0.8327413181821117,0.43429727217463776,0.5116269481193492,0.40236531699146927,0.40236531699146927,0.46998386033244055,0.9200233508464681,0.5496760259179265,0.2674897119341564,0.0,0.8479394240317776,0.8261945467369372,0.4188834340129367,0.4869160191582723,0.39136160814357296,0.39136160814357296,0.4479407548445602,0.9168857727139935,0.5350454788657036,0.2236024844720497,0.0,0.8646803227808815,0.8490983178038074,0.46447094810498357,0.5308625034401917,0.432879921437299,0.432879921437299,0.5247393156730872,0.9270449521002211,0.6191214470284238,0.28790786948176583,0.023809523809523808,0.8598560079443893,0.8453583694052103,0.4495617871987311,0.4965675392847018,0.4252261912930644,0.4252261912930644,0.5138333168380501,0.9254239798563282,0.620412267471091,0.23018867924528302,0.022222222222222223,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,430,0.8484171322160149,0.8265067561662325,0.41827882011866624,0.47581402945299384,0.39086578153836604,0.39086578153836604,0.44722684437752663,0.9205124472266706,0.5092165898617511,0.24338624338624337,0.0,0.8443396226415094,0.8233008378083365,0.41045308526188024,0.45860954169597995,0.3862903855040677,0.3862903855040677,0.43596449626660294,0.9186505038703081,0.5056179775280899,0.21754385964912282,0.0,0.8481688392302917,0.8426347970286102,0.4591542099900581,0.4766284827707241,0.4508898700891049,0.4508898700891049,0.5070541836219403,0.9187840290381125,0.6276545540349221,0.26608187134502925,0.024096385542168676,0.8480635551142006,0.842403117919234,0.45221886976131287,0.4674554747296859,0.4451080404693613,0.4451080404693613,0.5093155227253072,0.919021286266192,0.6367837338262476,0.22926093514328807,0.023809523809523808,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,440,0.846927374301676,0.8337364817671479,0.4396569803903235,0.4763704785501125,0.42226023840226645,0.42226023840226645,0.4790250524379817,0.917276392414514,0.5726375176304654,0.2687140115163148,0.0,0.8392502482621649,0.8258908080979486,0.4224125271513806,0.44918277680622043,0.4085813020957268,0.4085813020957268,0.45343139127721255,0.9135175504107543,0.5526688710439301,0.22346368715083798,0.0,0.8620732464307883,0.8511792285950533,0.4722152284029253,0.5161229755038702,0.4508778335185159,0.4508778335185159,0.5345071567100497,0.9266542056074767,0.6303724928366762,0.30714285714285716,0.024691358024691357,0.8560079443892751,0.8454609100568717,0.4549311812216702,0.49080859832391555,0.43912258955358013,0.43912258955358013,0.5183936239367423,0.9234345706786652,0.6287593984962406,0.24253075571177504,0.025,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,450,0.851893234016139,0.8348071808159914,0.43519068454400145,0.48632689676004737,0.41142020833383075,0.41142020833383075,0.4788365785336746,0.919908466819222,0.5708542713567839,0.25,0.0,0.8416087388282025,0.8245966023808464,0.4182542527250404,0.45817975595883664,0.39870494915870897,0.39870494915870897,0.44444125752748564,0.9145899578495896,0.5379241516966068,0.2205029013539652,0.0,0.8599627560521416,0.8468066684257616,0.46625097982345215,0.5199907384848869,0.4389830139980763,0.4389830139980763,0.5173388350843016,0.9250185597624351,0.6156901688182721,0.2798507462686567,0.044444444444444446,0.8553872889771599,0.8434490932851842,0.45697564188977513,0.49805678806511083,0.43525068245921955,0.43525068245921955,0.5080298822113004,0.9224459358687547,0.6187469645458961,0.2427536231884058,0.04395604395604396,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,460,0.8327746741154562,0.8234182729970776,0.43166067068028313,0.47544645753306713,0.42262409441651505,0.42262409441651505,0.45770692368425764,0.9078917443711622,0.5542881284326151,0.2644628099173554,0.0,0.8257199602780536,0.8160889754566972,0.412911760868772,0.444070621362633,0.4095234706660321,0.4095234706660321,0.4381958633562434,0.9037892019135849,0.5453785027185278,0.2024793388429752,0.0,0.8634388578522657,0.849828966252469,0.4668805911154547,0.5403513976171649,0.4394317861728441,0.4394317861728441,0.5243901711544188,0.9279172821270311,0.6165254237288136,0.29605263157894735,0.02702702702702703,0.8562562065541212,0.8439628375266199,0.45846872160545876,0.5205663954981326,0.43353764154305896,0.43353764154305896,0.5049650972828699,0.9239444980336871,0.611740473738414,0.247557003257329,0.05063291139240506,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,470,0.8450651769087524,0.8246588014647837,0.4125392334710913,0.4892120151123355,0.38840677967000947,0.38840677967000947,0.4444861677846674,0.916446402349486,0.5332650972364381,0.20044543429844097,0.0,0.8368917576961271,0.8176293929564337,0.3974271860264547,0.44862703756460576,0.38007658201164946,0.38007658201164946,0.4227821703309986,0.9128606212646646,0.5166749626679941,0.16017316017316016,0.0,0.8593420235878336,0.8502694412112354,0.47415099820137174,0.5092906627305642,0.4520424865469852,0.4520424865469852,0.5269451081263522,0.9268511593118923,0.6234146341463415,0.3005366726296959,0.04580152671755725,0.8551390268123138,0.8461525847635712,0.46162977430999874,0.49001095124887234,0.4445082860212999,0.4445082860212999,0.5182780003783675,0.9231000300390507,0.6299435028248588,0.2589928057553957,0.034482758620689655,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,480,0.8237119801365611,0.8192878460331103,0.42907308059397914,0.43632618114312993,0.42907556272868663,0.42907556272868663,0.4496935972313065,0.9042439099126705,0.5449251247920133,0.2671232876712329,0.0,0.82025819265144,0.8167425091567055,0.4188990511198291,0.42007916878343987,0.42284449565646215,0.42284449565646215,0.4453607978021828,0.9030275088366375,0.5474031327287716,0.2251655629139073,0.0,0.8617008069522036,0.8503171199386678,0.472385472848872,0.547227849593532,0.45075395817784303,0.45075395817784303,0.5353328116998749,0.9261312556188193,0.6260387811634349,0.3103448275862069,0.02702702702702703,0.8584905660377359,0.847012732717285,0.45332169183549287,0.48185387258040535,0.44017159151259955,0.44017159151259955,0.5279083271694166,0.9246133053010963,0.6292749658002736,0.2593984962406015,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,490,0.8328988206083178,0.822354574843361,0.42205363348994174,0.475657768809974,0.4085119921598443,0.4085119921598443,0.4268393237001288,0.9151160204611165,0.51138353765324,0.23671497584541062,0.025,0.8290714995034757,0.8193756265771657,0.40828295383550794,0.4402274482127368,0.3994197146007704,0.3994197146007704,0.41963092222737175,0.9151357381926367,0.4965675057208238,0.22142857142857142,0.0,0.868032278088144,0.8520825095293696,0.4653037479414406,0.5185805241670937,0.43478404604386167,0.43478404604386167,0.5340054982132576,0.9298194097782998,0.6178067318132465,0.313588850174216,0.0,0.862462760675273,0.847980658232444,0.4531609861655108,0.49189630801544293,0.4291105791613644,0.4291105791613644,0.519934052069639,0.9262458471760797,0.6265690376569037,0.25982905982905985,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,500,0.8487895716945997,0.831238242105811,0.43651846278643336,0.4955892687865719,0.40987917978358407,0.40987917978358407,0.46476443734945927,0.918201915991157,0.5444388014220416,0.2834331337325349,0.0,0.8438430983118173,0.8271648622224717,0.42432603263188085,0.47088939163354415,0.4032025066730811,0.4032025066730811,0.4535679476903317,0.9163830102116324,0.5393369619000494,0.24158415841584158,0.0,0.8701427684667908,0.8574733365994835,0.4737191983617553,0.5158918088404592,0.4473847199043512,0.4473847199043512,0.5517630109759334,0.9313972440361535,0.6465781409601634,0.31690140845070425,0.0,0.8640764647467726,0.8523122466976512,0.46670065402694433,0.5064062828884458,0.4437393540317521,0.4437393540317521,0.5357685787270382,0.9277476002678771,0.6438152011922503,0.27225130890052357,0.022988505747126436,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,510,0.8563625077591558,0.8335073582475874,0.43241444573535504,0.5062616487795162,0.39945621441012363,0.39945621441012363,0.4742520166520242,0.9241809220063787,0.527498521584861,0.2779783393501805,0.0,0.8505461767626614,0.8281099671398876,0.4240731681314781,0.4886315649743735,0.3941034717695907,0.3941034717695907,0.4535495588348761,0.920941723586688,0.5127610208816705,0.26258992805755393,0.0,0.853382991930478,0.8492937920717288,0.4819575019548527,0.49629573513464453,0.47364157786767397,0.47364157786767397,0.5359461226052968,0.9230769230769231,0.637719298245614,0.2986577181208054,0.06837606837606838,0.8464498510427011,0.8416772330715785,0.45579836862597106,0.46699716699173743,0.45119976228099484,0.45119976228099484,0.515112928689078,0.9182178822093378,0.6328565236237538,0.23793103448275862,0.03418803418803419,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,520,0.8432029795158287,0.8321699305376452,0.4469678688692024,0.4845765256108436,0.42828231136683126,0.42828231136683126,0.4708692123770166,0.9168038306149933,0.5554493307839388,0.2912280701754386,0.024390243902439025,0.8435948361469712,0.8320180266968881,0.4355816621684674,0.46032012918128073,0.4212710850826462,0.4212710850826462,0.47352673740880036,0.9171783735210424,0.5634995296331138,0.2616487455197133,0.0,0.8707635009310987,0.8560698511673894,0.47149310309519255,0.5383158789346852,0.43856437936142917,0.43856437936142917,0.5481328917781653,0.9312887053966381,0.6439276485788114,0.29133858267716534,0.019417475728155338,0.8669314796425025,0.8525112546011684,0.45933278927357013,0.5150167224826221,0.4328995610007248,0.4328995610007248,0.5388812562641052,0.9288517065225439,0.6493506493506493,0.23952095808383234,0.0196078431372549,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,530,0.845437616387337,0.8295510113954041,0.4343878147652341,0.5171427722639108,0.4106298865310674,0.4106298865310674,0.46381375504599615,0.9172296043352387,0.5480631276901005,0.24628450106157113,0.025974025974025976,0.8427259185700099,0.8276546862139398,0.428534469390162,0.4993744258323344,0.4089622804192184,0.4089622804192184,0.4597506445659572,0.9155621742367833,0.5532516493873704,0.2190082644628099,0.02631578947368421,0.8561142147734326,0.8480240942287225,0.4679152932683578,0.5010755886642474,0.4585021614451454,0.4585021614451454,0.5374484889524518,0.9225159525979946,0.6292993630573248,0.3198458574181118,0.0,0.8534011916583912,0.8454252607404027,0.45871163805581505,0.4974008791560046,0.45280750545896375,0.45280750545896375,0.533306395622394,0.9213192170005332,0.6386907259756609,0.2495201535508637,0.02531645569620253,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
42,540,0.8453134698944755,0.8267695860245837,0.4216878667270009,0.48452360947739875,0.39877023157665015,0.39877023157665015,0.45261823250510613,0.9166543738014457,0.5370462456489309,0.2330508474576271,0.0,0.8412363455809335,0.8245323038282437,0.4160157475295968,0.46159683797227813,0.3982926945711813,0.3982926945711813,0.44763179545925263,0.9147815768004154,0.539835828102366,0.20944558521560575,0.0,0.8706393544382371,0.8555834426602037,0.4687689681410654,0.5211992863221641,0.44079861124927705,0.44079861124927705,0.5491866231904425,0.9307823003619708,0.6406882591093117,0.3036053130929791,0.0,0.8682969215491559,0.8534347354182125,0.45469368317003417,0.49595210420791763,0.43300555809891333,0.43300555809891333,0.5449271066703113,0.9303877233301209,0.6479289940828402,0.24045801526717558,0.0,gametox_merged,prajjwal1/bert-small,16,2,3e-05,250,10,50,5000,0.1
