seed,labeled_count,random_val_f1,random_test_f1,uncertainty_val_f1,uncertainty_test_f1,dataset,model_name,batch_size,epochs,learning_rate,initial_labeled,samples_per_iteration,num_iterations,pool_size,annotator_noise
42,290,0.4805970358565455,0.4720049423274919,0.5019577497668625,0.5019165967812255,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,300,0.4726791391432292,0.47336689521671815,0.5399060342519736,0.4996311383462918,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,310,0.5155211196078697,0.4909558837884651,0.5397507606419514,0.526920302830416,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,320,0.4578624438414606,0.4600480695288395,0.5227057014849898,0.5159104876818866,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,330,0.5006128787620009,0.4962793912053052,0.5263232047158395,0.5231827800369149,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,340,0.5266446970968821,0.49706981208016104,0.53536755577555,0.5227397346438493,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,350,0.4996055138136559,0.4995991429732075,0.5077354854703752,0.5036897442092749,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,360,0.5187265865943002,0.4995481728187733,0.5418130226557565,0.5223883201438798,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,370,0.5143618342839749,0.49222780932554416,0.540383041481582,0.5136725907780311,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,380,0.49050269293796905,0.4866726431464009,0.52321182674091,0.517898642226192,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,390,0.5148026323740896,0.5047598617202487,0.5094048539466358,0.514090837326933,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,400,0.504564498540791,0.5001768173452178,0.5227678618675826,0.512574790614261,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,410,0.499199364042571,0.5054689038039245,0.5254975775413782,0.522153299110894,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,420,0.5275461864449655,0.5058703568090468,0.5173980455256889,0.514498459929232,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,430,0.5106713806085698,0.5036197690200938,0.5144202134228375,0.5130058570201992,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,440,0.5392543241062274,0.5114842439956221,0.5238674226869803,0.5099635970278484,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
42,450,0.4849775082541251,0.4913916879278677,0.5126751278821008,0.5010159510949398,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,50,0.2729636509847084,0.22453963653400782,0.2729636509847084,0.22453963653400782,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,60,0.2967992466854995,0.23755240303186823,0.2965755848567991,0.2379659887193942,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,70,0.2965755848567991,0.23920323834151255,0.29561555300740117,0.2387914051339616,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,80,0.29583882759426483,0.24166785548533723,0.31299971643805075,0.25563520303578613,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,90,0.3044757229115963,0.25147362322792555,0.3182876435277317,0.2518633259815407,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,100,0.3179970032415792,0.26494749825236,0.3353008694920716,0.2609660713663713,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,110,0.35907751595697024,0.2818963107730532,0.332965969696547,0.26396096804766145,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,120,0.3858931477875062,0.3211056641092118,0.3523871685396913,0.2718648300551635,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,130,0.407599301829554,0.34997196429379623,0.3693805240463982,0.29456655115575753,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,140,0.4375874130800429,0.3979074208949898,0.39095798442969154,0.31596201864200335,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,150,0.4502148489847778,0.40467757859257586,0.4078580372357084,0.3561823095696129,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,160,0.4594443426207371,0.4092650902765888,0.411413775752796,0.35402227381857543,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,170,0.471726819511297,0.44375458283156194,0.4218387703316069,0.37128538649393755,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,180,0.4788254101204204,0.4552980401123268,0.4229380097777101,0.38747258983655164,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,190,0.47565034895555547,0.4592497656529521,0.4409649670864629,0.41218745321513534,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,200,0.47538661017636674,0.4560448626126168,0.4740670162995725,0.4248844623965242,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,210,0.47717884067431127,0.4636922522097519,0.46171051848646444,0.44905593091482315,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,220,0.4676685460247637,0.4582259751129222,0.45667743058703714,0.42918133584267615,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,230,0.4851493752029776,0.46681236627722866,0.46133340022313796,0.4422146925552347,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,240,0.4882560259091203,0.4607651443971008,0.46804130963227764,0.43968601302324645,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,250,0.4839532313299414,0.4700105896519886,0.48246430733345175,0.4614120075710041,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,260,0.47884799807305367,0.48302821189307626,0.5077824494726895,0.4662464440083477,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,270,0.4854862758413476,0.4904577418674372,0.4878378972914215,0.462856364068757,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,280,0.4783409568080771,0.47520203638017083,0.500580012930447,0.4593854551487357,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,290,0.48809510049203103,0.4885489328361541,0.4870938527674603,0.4491141072221203,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,300,0.4570243261550549,0.46706646579883326,0.4937535215247242,0.4525150320389508,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,310,0.47311862321996595,0.47091401856154097,0.4579011682384984,0.43069509531789446,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,320,0.47765401101593535,0.46282293025843707,0.493153121723695,0.4755402385572105,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,330,0.4691674760162208,0.4801740907670573,0.5240021791358596,0.4870483573186707,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,340,0.4761832427247689,0.47468836764025346,0.5294204195416226,0.47795349117684593,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,350,0.5049081769510863,0.4766666806287917,0.5116045053468913,0.4811036880187242,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,360,0.4891589169584012,0.47747294445575433,0.5203081407535259,0.4849555418485608,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,370,0.48179592354813827,0.4918712642306908,0.5150743394662665,0.4858630497127276,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,380,0.4994667681788329,0.5004356793236963,0.5291813046562924,0.5127882603254021,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,390,0.5038222384052505,0.49360260956337,0.5569143279348421,0.5095932458653933,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,400,0.5068614740690044,0.5011662192380736,0.5498204827379338,0.5228286520543775,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,410,0.5069438639162016,0.5094154186409497,0.5536943867720053,0.5170952668486206,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,420,0.5015219284292218,0.5051619403181865,0.5379038454949784,0.5071973282387429,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,430,0.5226948026738323,0.5169427142843223,0.5396798853544386,0.5087423640221268,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,440,0.5001147932903602,0.5102411741834525,0.5699671702921794,0.5306731490122196,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
43,450,0.5069258930001634,0.5166057880038717,0.5675188866310066,0.5247969544759207,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,50,0.2395273083859178,0.17953311576089823,0.2395273083859178,0.17953311576089823,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,60,0.29170261611039633,0.23438955601099698,0.2924543894754947,0.23713823069797696,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,70,0.29883525132133276,0.24031401413618092,0.2965755848567991,0.23920323834151255,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,80,0.30204060538622063,0.23830352912892525,0.2965755848567991,0.23920323834151255,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,90,0.3016468552932641,0.23730653320379527,0.2965755848567991,0.23920323834151255,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,100,0.3038057604239556,0.24069936742661574,0.30813438220985884,0.2498121610590655,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,110,0.30670103449277125,0.2464839777669097,0.32318981698739213,0.2856116135631709,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,120,0.33993844690816744,0.2634755201288673,0.329792320361787,0.2974058144073969,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,130,0.3620131845952829,0.2903827019560957,0.3512582080124278,0.3153018935573794,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,140,0.3931992990831368,0.3204763358441912,0.34930227632797567,0.323187645461513,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,150,0.41059609474724773,0.34326300171179336,0.3583638784385584,0.3334264266918616,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,160,0.4144169140225341,0.3443442511044927,0.39257015604719236,0.35422056083701103,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,170,0.42107821697611425,0.35341356459013495,0.4097188052802557,0.3585907576661427,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,180,0.4291189668464145,0.3766046918661772,0.41912265593560444,0.369759479728839,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,190,0.44315369246975767,0.3880268204521343,0.4352202395907063,0.37767100405427073,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,200,0.43794121445987705,0.38192481635438613,0.44142658093080395,0.36540656595659277,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,210,0.4518877156324571,0.39725672998509115,0.4494721502189003,0.3842070385503387,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,220,0.46132530488271273,0.41487376582147506,0.4644381739079278,0.4105636528517099,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,230,0.4669313856664102,0.4051970716212988,0.46976401069889506,0.4135280871773572,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,240,0.4622153657694111,0.4234704266567274,0.48415120024340647,0.4261006361500498,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,250,0.4847280018152543,0.44966866595715027,0.48121753547052315,0.4321046005608928,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,260,0.47802433200929095,0.4449229708667706,0.48874909891684737,0.4369603365274537,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,270,0.4735654578416381,0.4635500191963612,0.4877083393814302,0.42535632578974386,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,280,0.48321996776742066,0.4509285830002741,0.4885103122183798,0.4366645688803682,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,290,0.47890255117354846,0.4724863250924638,0.4918813718636377,0.45759255724587916,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,300,0.4730233047552158,0.4704218270422443,0.49738025247549433,0.45124525835788193,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,310,0.48860094883639243,0.45897890323287255,0.49849805508232337,0.4899217533506777,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,320,0.47272677482524506,0.4621150183969731,0.5076734977682716,0.4743562010283139,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,330,0.4948636158131986,0.4549979858844137,0.49853732891580155,0.47545735163147684,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,340,0.48788661068580413,0.4562236136393341,0.5158084737259196,0.49171123639238135,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,350,0.49454162093677023,0.47376424946500734,0.49904372787578793,0.48807415403111704,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,360,0.48033353531745554,0.47228904335714705,0.5191586324147309,0.4993135633048748,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,370,0.4949936819608299,0.47935698237990654,0.49970133645231096,0.48374325794972556,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,380,0.5111791626695633,0.4757545320958997,0.5111153434372986,0.48852539245449106,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,390,0.497918987612633,0.4885769229230289,0.5207604785396437,0.5015309968638844,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,400,0.5273103604709558,0.49067487364980084,0.5127604649113509,0.4941846712734939,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,410,0.540039902595081,0.4901455196061361,0.5093672504030053,0.5048895764012585,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,420,0.5159322768251045,0.4879000771453742,0.5277893603330543,0.5047008280868427,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,430,0.5312078784517763,0.4984927010911943,0.5212504008799391,0.5186957557122452,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,440,0.5124167176053733,0.48513359443014215,0.5270849505666674,0.5044458962053335,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
44,450,0.5132955196845068,0.47594597176485065,0.5356771123121487,0.5252918581742247,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,50,0.31166882772475507,0.24253521783839055,0.31166882772475507,0.24253521783839055,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,60,0.34296627691989895,0.2915464925379454,0.3349818060925789,0.2860150581155523,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,70,0.324623237903172,0.27326710113746017,0.35961076680934667,0.31455468758559485,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,80,0.31149312481033764,0.261157200818275,0.33819555152388286,0.2918144885357109,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,90,0.3305642704519004,0.2750392156256368,0.3412852093981904,0.3251972589986238,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,100,0.3320606712038139,0.2782380155446276,0.357823416698137,0.3275903046834286,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,110,0.36901779808080826,0.32818399649698027,0.38362493096774203,0.3463283813529993,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,120,0.3805111686511571,0.34783469883508705,0.39521185178759827,0.35478442933144877,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,130,0.3952304146039638,0.38826382520549074,0.4201734861837845,0.37330575517646203,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,140,0.40084448542651063,0.39508390723982,0.4399494611680307,0.4008754161612018,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,150,0.4143289795092387,0.41258528202354494,0.47044181165978927,0.41543597235282065,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,160,0.4282070424451715,0.4237850709180111,0.47781393543158546,0.4201357194738036,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,170,0.42910833750167793,0.4406676293185945,0.46910442521005197,0.4310675587053408,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,180,0.42937404204626733,0.42516993967429945,0.4711699532132958,0.43602620055308916,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,190,0.43628104891375385,0.4180359082114227,0.4959443677010391,0.4400829407189472,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,200,0.4448019653978213,0.4543880306380602,0.4972946390038517,0.4360317452195078,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,210,0.4686029365984581,0.4613606156290637,0.5002827694042766,0.4310281785897209,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,220,0.47478154792585847,0.45060013336188753,0.5072580354418458,0.42724713893494226,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,230,0.44353428618805063,0.44507467834657727,0.5052483108860708,0.4462010807102298,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,240,0.484525895479905,0.46076897533489974,0.5130031750024455,0.4495451457195201,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,250,0.4840668396753801,0.46291654733278287,0.5130245684676114,0.45934665193788854,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,260,0.4843205273552353,0.46633151886515967,0.5173279475647854,0.4542335269179172,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,270,0.49167086877433613,0.4672836019271292,0.5228368594150562,0.4749014711161819,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,280,0.4566481138865202,0.4381029570748737,0.5209638382253614,0.46998014713027564,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,290,0.4698987257833095,0.45565026941392717,0.5359875905007317,0.4821631569744579,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,300,0.5097740322363782,0.4658285168182954,0.5420599327903817,0.4738787857938528,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,310,0.5058439951842238,0.4752596336853061,0.5551335796005039,0.48619360901600855,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,320,0.5057568588655239,0.47392274074575,0.5469511195054033,0.4977581605230048,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,330,0.49596167424933213,0.47016299788238897,0.5362162718413209,0.4797891454639125,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,340,0.5215686715303672,0.4818663866415165,0.5362550235769449,0.5068662376757855,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,350,0.46415874655245487,0.4576468303910626,0.5364253476672167,0.5016939868127298,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,360,0.484060136782457,0.46765123125506786,0.5116342601382282,0.5112737915061117,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,370,0.5052558209394249,0.4896038250616967,0.5527339211422244,0.5154512033504036,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,380,0.5172020944655374,0.4838676114963796,0.5284219138426638,0.49913885877923264,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,390,0.5211272879594567,0.5000110483750501,0.5205489895570795,0.506376634398148,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,400,0.5278825286725036,0.4917958573843472,0.538021847796139,0.5212311379281804,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,410,0.5067098283440297,0.4796569314379663,0.5385437256617068,0.5239328485082609,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,420,0.49461801355136065,0.4784163721923074,0.5533653492579892,0.5272561535402617,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,430,0.5133066904445241,0.47806519132744246,0.5283614368957115,0.49916177204230194,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,440,0.5105212497529763,0.4992148799267622,0.5647111902213192,0.5288173888290505,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
45,450,0.5411694629295887,0.5135940100926514,0.561729849383205,0.526668929120297,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,50,0.2965755848567991,0.2387914051339616,0.2965755848567991,0.2387914051339616,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,60,0.2960959309350599,0.2387914051339616,0.2960959309350599,0.23920323834151255,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,70,0.29701053391509263,0.2402522284854013,0.29561555300740117,0.2387914051339616,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,80,0.3154109795889232,0.2612763515124177,0.30510999829592234,0.24285758318099032,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,90,0.3474440820810748,0.2872078954190725,0.3523892350226337,0.30408819770180134,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,100,0.3567241956828493,0.31910527233491903,0.37253632599433867,0.32185003663310674,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,110,0.3758052694413215,0.33282710339835064,0.3738872822682595,0.32864542326341595,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,120,0.39215732480113374,0.35017225010577796,0.37302672276388227,0.3363676704788851,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,130,0.4034230562957867,0.36030276428120317,0.37268763611056244,0.32726218230235216,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,140,0.42303882442818885,0.39276926358858044,0.389534473266454,0.344297758538124,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
46,150,0.44388046627508104,0.40311433463329815,0.4005589567921472,0.3456980234639885,aegis,prajjwal1/bert-mini,16,3,3e-05,50,10,40,4000,0.0
